bb_id,player_id,bat_speed,attack_angle,squared_up_pct,swing_length,pitch_speed,exit_velocity,launch_angle,is_barrel,is_hard_hit,is_sweet_spot,xwoba_est
40152,100222,76.1,-3.8,33.2,7.11,90.4,91.7,-2.1,0,0,0,0.236
40153,100222,72.8,0.5,27.0,6.91,94.9,85.1,1.7,0,0,0,0.227
40154,100222,78.8,0.7,35.7,7.28,92.8,101.5,0.9,0,1,0,0.429
40155,100222,74.7,-8.7,30.9,7.06,90.9,96.8,-2.1,0,1,0,0.32
40156,100222,77.3,3.0,34.4,6.81,95.3,96.4,-10.4,0,1,0,0.232
40157,100222,73.6,2.9,48.0,7.33,93.0,115.2,19.2,1,1,1,0.91
40158,100222,73.1,8.8,38.5,7.09,96.0,105.9,-4.1,0,1,0,0.279
40159,100222,74.4,8.1,38.9,6.54,90.7,91.7,8.9,0,0,1,0.56
40160,100222,79.7,15.6,41.2,7.22,89.5,97.9,15.1,0,1,1,0.733
40161,100222,77.7,12.7,26.1,7.48,91.6,86.4,22.7,0,0,1,0.427
40162,100222,76.1,0.9,31.7,6.96,91.0,101.4,-0.1,0,1,0,0.502
40163,100222,81.4,-0.1,36.1,7.57,93.7,107.0,-15.1,0,1,0,0.131
40164,100222,76.3,8.2,37.6,7.41,93.0,108.3,28.9,1,1,1,0.588
40165,100222,75.0,3.1,42.6,6.93,94.1,80.2,-23.5,0,0,0,0.082
40166,100222,80.3,1.2,39.7,6.99,95.6,107.4,5.2,0,1,0,0.692
40167,100222,72.9,8.9,26.1,7.36,97.1,109.9,6.5,0,1,0,0.798
40168,100222,79.0,4.4,39.9,7.73,96.7,99.3,15.7,0,1,1,0.728
40169,100222,76.6,2.3,44.8,6.83,93.4,108.9,-2.4,0,1,0,0.393
40170,100222,80.4,-5.3,29.5,6.25,93.7,115.7,-4.5,0,1,0,0.333
40171,100222,83.6,-1.5,32.3,7.28,93.2,103.9,16.4,1,1,1,0.88
40172,100222,68.6,7.2,16.1,7.31,87.7,88.0,14.4,0,0,1,0.541
40173,100222,73.6,-3.2,36.1,7.1,88.8,112.7,2.7,0,1,0,0.713
40174,100222,78.5,-3.9,32.5,7.77,95.6,100.7,3.9,0,1,0,0.578
40175,100222,68.8,8.4,43.4,6.51,97.7,94.9,7.9,0,0,0,0.546
40176,100222,71.0,-2.2,34.2,7.23,94.4,90.0,-12.5,0,0,0,0.115
40177,100222,72.6,3.5,60.0,7.19,93.8,112.5,10.0,1,1,1,0.898
40178,100222,75.6,9.6,49.1,6.77,90.4,105.3,10.6,0,1,1,0.77
40179,100222,81.6,5.5,45.2,8.0,90.7,103.9,22.4,1,1,1,0.676
40180,100222,77.7,9.1,43.4,7.06,99.4,121.0,25.2,1,1,1,0.757
40181,100222,77.5,2.4,25.6,6.8,91.1,88.7,1.9,0,0,0,0.339
40182,100222,74.8,-9.9,35.9,6.73,92.9,82.1,1.3,0,0,0,0.248
40183,100222,70.1,5.5,36.0,6.77,90.3,101.8,21.0,1,1,1,0.753
40184,100222,76.0,5.8,51.8,6.64,94.6,109.8,2.8,0,1,0,0.721
40185,100222,77.7,9.9,41.2,7.5,98.4,96.4,5.5,0,1,0,0.562
40186,100222,71.5,0.1,42.5,6.82,93.2,91.9,-3.3,0,0,0,0.219
40187,100222,76.5,2.1,43.9,6.63,93.8,97.7,-1.9,0,1,0,0.325
40188,100222,74.8,7.7,30.1,6.92,93.5,80.6,-4.9,0,0,0,0.147
40189,100222,72.6,8.5,51.7,6.69,98.5,103.5,-4.4,0,1,0,0.334
40190,100222,83.1,2.4,33.0,7.2,94.0,99.6,3.0,0,1,0,0.526
40191,100222,74.3,10.7,46.3,7.06,94.1,111.0,16.0,1,1,1,0.928
40192,100222,68.0,0.2,46.7,7.04,92.8,113.6,13.2,1,1,1,1.058
40193,100222,73.0,-5.0,31.7,7.05,88.0,97.6,-23.7,0,1,0,0.045
40194,100222,72.9,8.5,39.9,7.39,91.3,93.5,8.2,0,0,1,0.537
40195,100222,71.3,2.5,39.6,6.98,99.8,92.3,-4.8,0,0,0,0.173
40196,100222,75.6,6.6,35.6,6.62,96.0,108.4,13.1,1,1,1,1.006
40197,100222,74.0,4.8,43.8,7.21,88.8,99.5,-2.3,0,1,0,0.371
40198,100222,72.8,1.7,40.5,7.33,93.5,95.1,-4.1,0,1,0,0.249
40199,100222,75.0,6.2,32.8,7.07,89.2,79.6,15.6,0,0,1,0.303
40200,100222,77.8,8.9,39.5,6.65,96.2,107.4,35.4,1,1,0,0.284
40201,100222,71.2,5.1,30.3,7.84,93.3,93.8,1.4,0,0,0,0.372
40202,100222,79.4,5.7,57.4,7.1,90.6,116.1,6.2,1,1,0,0.858
40203,100222,74.7,4.1,24.1,7.25,93.3,83.0,-22.1,0,0,0,0.051
40204,100222,72.8,10.0,39.2,7.28,90.6,101.9,6.4,0,1,0,0.692
40205,100222,73.9,4.2,33.4,6.71,93.8,98.6,0.7,0,1,0,0.413
40206,100222,69.0,6.6,38.1,6.48,95.0,92.5,19.8,0,0,1,0.563
40207,100222,73.7,8.9,29.4,7.24,103.4,92.2,1.3,0,0,0,0.334
40208,100222,69.8,3.7,41.3,6.81,97.0,96.9,9.1,0,1,1,0.639
40209,100222,80.2,-0.8,46.6,7.03,91.4,114.7,-11.7,0,1,0,0.175
40210,100222,76.3,6.3,39.5,7.45,87.5,94.0,17.6,0,0,1,0.61
40211,100222,67.5,5.0,54.0,7.24,92.3,96.8,16.7,0,1,1,0.648
40212,100222,83.3,-3.8,28.8,7.57,88.4,93.4,-3.7,0,0,0,0.174
40213,100222,69.9,-1.6,49.4,6.62,91.3,115.6,12.2,1,1,1,0.984
40214,100222,70.0,3.5,33.7,7.34,97.0,80.1,4.9,0,0,0,0.193
40215,100222,70.3,-2.1,39.6,7.33,94.8,95.2,10.1,0,1,1,0.611
40216,100222,74.3,2.5,48.2,7.05,95.5,100.4,-16.2,0,1,0,0.089
40217,100222,78.8,2.0,36.9,6.16,103.7,90.9,8.3,0,0,1,0.532
40218,100222,71.4,0.5,19.1,6.89,93.1,84.7,-6.5,0,0,0,0.118
40219,100222,74.7,5.5,40.1,7.23,94.0,71.1,3.8,0,0,0,0.01
40220,100222,73.6,-1.1,39.3,7.17,92.9,87.9,26.5,0,0,1,0.281
40221,100222,74.3,9.5,28.2,7.26,90.0,82.3,21.1,0,0,1,0.344
40222,100222,72.8,4.0,26.3,6.31,91.2,83.4,10.4,0,0,1,0.379
40223,100222,75.3,-5.8,46.2,6.73,95.1,102.5,-14.9,0,1,0,0.139
40224,100222,76.4,-4.0,42.7,7.08,95.1,102.5,-8.6,0,1,0,0.135
40225,100222,76.4,7.1,37.6,7.16,93.4,92.0,10.4,0,0,1,0.578
40226,100222,75.9,6.2,34.9,7.14,91.6,114.6,14.5,1,1,1,1.011
40227,100222,75.6,4.3,46.7,7.46,88.3,88.7,2.3,0,0,0,0.346
40228,100222,70.4,1.3,49.6,7.01,93.7,114.9,-0.7,0,1,0,0.611
40229,100222,72.0,3.9,21.2,6.9,96.2,99.4,-15.9,0,1,0,0.05
40230,100222,77.7,-9.3,50.6,6.8,94.8,103.7,-33.7,0,1,0,0.02
40231,100222,71.7,-8.3,38.4,6.91,91.5,103.0,-11.2,0,1,0,0.155
40232,100222,81.1,-6.9,27.5,6.51,94.9,91.0,4.5,0,0,0,0.459
40233,100222,73.5,-3.3,48.1,6.91,96.8,112.5,-4.2,0,1,0,0.266
40234,100222,72.5,-6.3,42.6,6.94,97.2,96.8,-3.7,0,1,0,0.281
40235,100222,73.7,4.4,33.1,7.2,95.6,90.5,0.0,0,0,0,0.352
40236,100222,76.2,-5.1,24.7,7.49,90.1,91.3,-29.1,0,0,0,0.099
40237,100222,69.2,-3.1,28.9,7.47,96.2,77.4,-3.9,0,0,0,0.072
40238,100222,78.1,-1.0,41.3,6.82,83.2,99.4,3.8,0,1,0,0.582
40239,100222,74.8,-7.4,18.4,7.43,94.4,92.6,0.2,0,0,0,0.369
40240,100222,69.4,6.3,33.0,7.21,92.3,86.8,9.7,0,0,1,0.495
40241,100222,73.4,-3.7,38.1,6.5,99.0,114.2,-8.5,0,1,0,0.285
40242,100222,80.1,1.6,43.2,7.72,94.0,94.8,-19.2,0,0,0,0.038
40243,100222,71.3,-1.3,43.0,6.77,94.6,90.3,-5.0,0,0,0,0.191
40244,100222,74.6,8.6,35.6,7.29,100.0,100.9,-0.5,0,1,0,0.414
40245,100222,76.0,6.0,40.2,7.11,92.0,93.6,22.9,0,0,1,0.611
40246,100222,71.3,-2.9,46.0,7.44,92.6,90.0,-33.4,0,0,0,0.135
40247,100222,73.0,8.8,37.9,7.44,94.4,92.4,-6.2,0,0,0,0.134
40248,100222,80.7,0.3,19.1,7.1,89.1,94.9,1.4,0,0,0,0.415
40249,100222,73.6,7.2,18.9,6.84,93.4,98.3,16.3,0,1,1,0.665
40250,100222,73.0,10.8,32.8,7.48,89.4,96.9,-7.9,0,1,0,0.186
40251,100222,74.6,7.9,32.9,7.15,97.3,80.0,-0.4,0,0,0,0.143
40252,100222,69.2,-2.9,47.5,6.66,88.4,93.0,-21.8,0,0,0,0.0
40253,100222,76.3,5.4,44.2,7.6,98.0,98.1,1.2,0,1,0,0.443
40254,100222,78.2,1.9,28.8,7.28,98.1,98.7,5.3,0,1,0,0.64
40255,100222,68.9,2.8,56.5,6.37,91.7,103.5,0.3,0,1,0,0.526
40256,100222,76.6,4.6,46.0,7.25,89.7,105.9,25.2,1,1,1,0.739
40257,100222,77.8,-0.7,32.4,7.77,91.9,89.7,-3.4,0,0,0,0.17
40258,100222,75.1,1.1,43.4,7.19,97.6,107.5,-0.5,0,1,0,0.434
40259,100222,74.2,-8.8,40.0,6.9,92.9,109.2,-2.5,0,1,0,0.461
40260,100222,72.5,3.8,29.0,7.09,94.8,88.6,-11.6,0,0,0,0.1
40261,100222,74.4,2.1,17.9,7.3,97.8,97.7,2.9,0,1,0,0.513
40262,100222,63.0,-2.0,45.7,7.22,98.1,92.9,-16.5,0,0,0,0.127
40263,100222,70.4,5.8,25.8,7.15,88.3,90.7,-0.7,0,0,0,0.297
40264,100222,71.5,6.0,42.9,6.84,84.4,106.4,9.1,0,1,1,0.741
40265,100222,79.1,6.4,37.1,6.97,94.7,104.4,2.6,0,1,0,0.602
40266,100222,77.5,6.8,40.2,7.25,87.8,116.7,11.3,1,1,1,0.872
40267,100222,75.8,-0.3,39.3,6.71,93.2,87.1,6.7,0,0,0,0.483
40268,100222,84.0,5.3,31.2,6.79,93.0,94.1,-12.4,0,0,0,0.116
40269,100222,78.1,0.8,35.8,6.92,91.3,91.9,3.8,0,0,0,0.41
40270,100222,72.8,0.4,24.7,7.64,99.3,85.7,19.2,0,0,1,0.482
40271,100222,69.8,-7.4,36.0,7.31,92.7,101.6,-2.6,0,1,0,0.333
40272,100222,74.2,7.8,31.9,6.95,95.1,97.5,-2.6,0,1,0,0.387
40273,100222,81.1,6.1,17.7,7.56,97.8,95.1,7.7,0,1,0,0.514
40274,100222,75.9,7.9,26.0,6.86,92.2,86.7,9.2,0,0,1,0.391
40275,100222,74.0,7.4,23.7,6.83,92.6,99.7,6.8,0,1,0,0.637
40276,100222,69.0,13.7,29.8,7.37,98.5,95.0,16.5,0,1,1,0.589
40277,100222,81.7,7.9,31.4,7.43,92.0,91.3,20.5,0,0,1,0.6
40278,100222,74.1,-6.1,45.9,6.53,92.6,82.2,2.6,0,0,0,0.339
40279,100222,69.4,9.1,35.6,7.38,94.7,101.5,3.6,0,1,0,0.605
40280,100222,69.8,9.5,40.8,6.72,93.6,99.6,10.2,0,1,1,0.693
40281,100222,69.1,14.3,33.5,7.33,93.3,84.2,34.2,0,0,0,0.112
40282,100222,81.5,7.2,35.7,7.14,88.7,97.4,27.0,0,1,1,0.459
40283,100222,80.8,6.3,41.8,7.15,99.1,108.6,8.8,0,1,1,0.88
40284,100222,73.9,5.8,44.9,7.6,90.2,98.0,1.4,0,1,0,0.399
40285,100222,80.4,-1.9,24.7,7.19,94.7,117.1,-8.8,0,1,0,0.246
40286,100222,73.5,7.3,26.5,7.37,99.5,88.5,9.7,0,0,1,0.517
40287,100222,68.3,8.7,46.9,7.66,96.1,102.8,20.3,1,1,1,0.781
40288,100222,71.3,-3.1,24.3,7.1,96.6,85.2,6.0,0,0,0,0.384
40289,100222,77.6,8.2,39.9,6.86,95.8,95.9,3.6,0,1,0,0.378
40290,100222,70.2,3.8,25.2,6.53,90.7,87.4,-6.8,0,0,0,0.21
40291,100222,76.5,8.9,28.2,6.82,95.5,93.8,18.6,0,0,1,0.602
40292,100222,71.3,8.0,31.3,6.63,93.4,87.1,-1.1,0,0,0,0.302
40293,100222,74.7,7.6,36.1,7.41,90.8,99.7,16.6,0,1,1,0.809
40294,100222,76.2,3.1,37.0,7.24,89.4,90.5,12.2,0,0,1,0.622
40295,100222,79.6,-2.1,50.4,7.02,95.8,96.4,-13.0,0,1,0,0.166
40296,100222,72.6,13.4,30.1,7.26,92.9,88.3,18.9,0,0,1,0.534
40298,100222,72.7,10.0,38.8,6.37,91.7,93.0,21.4,0,0,1,0.444
40299,100222,75.7,4.4,54.8,7.62,87.3,91.6,-2.8,0,0,0,0.216
40300,100222,77.5,4.0,42.4,6.74,92.5,92.6,38.6,0,0,0,0.123
40301,100222,77.4,10.0,44.2,7.76,95.9,110.0,-15.5,0,1,0,0.118
40302,100222,79.0,1.0,51.1,7.31,98.8,112.9,49.4,1,1,0,0.066
40303,100222,74.6,-6.4,60.0,7.07,90.7,109.0,-9.2,0,1,0,0.212
40304,100222,66.7,7.2,40.7,6.69,94.1,89.1,-11.6,0,0,0,0.184
40305,100222,65.9,0.3,30.6,6.98,95.2,86.9,-7.8,0,0,0,0.145
40306,100222,72.3,5.7,51.7,7.29,89.1,93.7,11.0,0,0,1,0.602
40307,100222,79.4,-1.2,42.4,7.06,96.5,121.0,-38.5,0,1,0,0.128
40308,100222,76.3,-2.8,45.9,7.2,101.7,99.6,5.1,0,1,0,0.678
40309,100222,81.3,1.7,39.4,7.46,92.6,106.9,8.3,0,1,1,0.775
40310,100222,72.2,6.7,46.8,7.06,95.3,117.6,20.0,1,1,1,0.982
40311,100222,72.9,0.2,21.7,7.17,92.1,88.3,-13.6,0,0,0,0.07
40312,100222,73.6,10.8,36.2,6.53,90.7,112.9,7.1,1,1,0,0.824
40313,100222,74.5,13.2,25.0,7.25,90.3,88.7,32.3,0,0,0,0.199
40314,100222,75.5,8.3,39.2,7.24,90.1,116.3,-3.2,0,1,0,0.494
40315,100222,80.7,1.2,47.1,7.11,96.0,104.4,3.8,0,1,0,0.576
40316,100222,72.4,-4.8,48.5,7.36,95.6,100.2,-25.6,0,1,0,0.14
40317,100222,70.8,-4.1,46.4,6.87,97.1,108.3,4.3,0,1,0,0.591
40318,100222,79.6,1.0,22.2,7.34,97.0,85.1,16.3,0,0,1,0.492
40319,100222,77.0,-1.3,29.4,7.0,95.4,101.7,-4.5,0,1,0,0.209
40320,100222,77.1,10.2,49.0,7.99,90.5,88.8,9.7,0,0,1,0.414
40321,100222,73.9,-12.1,23.2,6.73,98.3,91.4,-8.3,0,0,0,0.116
40322,100222,67.5,11.7,38.2,7.79,89.3,95.8,22.2,0,1,1,0.555
40323,100222,75.8,6.4,31.9,7.13,88.1,87.9,-1.2,0,0,0,0.232
40324,100222,75.2,11.3,29.6,7.06,91.0,87.4,15.1,0,0,1,0.394
40325,100222,71.8,-7.0,11.3,6.86,95.2,87.2,0.4,0,0,0,0.258
40326,100222,77.1,12.6,32.9,7.2,93.9,88.5,23.8,0,0,1,0.294
40327,100222,74.2,4.2,43.4,6.83,91.5,93.3,4.2,0,0,0,0.553
40328,100222,74.6,9.3,33.0,6.82,94.7,87.8,17.2,0,0,1,0.565
40329,100222,73.7,-2.2,42.5,7.03,96.3,94.8,-23.5,0,0,0,0.045
40330,100222,74.1,-2.2,40.6,6.88,88.9,116.6,14.4,1,1,1,1.046
40331,100222,68.6,7.2,36.6,8.05,88.6,96.7,25.2,0,1,1,0.422
40332,100222,70.9,11.8,29.6,6.98,88.5,91.2,4.4,0,0,0,0.415
40333,100222,75.7,-3.4,31.8,6.84,91.9,99.1,-17.9,0,1,0,0.126
40334,100222,84.0,6.2,34.7,6.55,97.6,99.6,-20.4,0,1,0,0.139
40335,100222,74.5,-7.0,24.6,7.25,92.4,79.3,-8.5,0,0,0,0.065
40336,100222,77.0,4.6,23.3,7.31,98.3,91.4,-2.3,0,0,0,0.26
40337,100222,83.6,-2.3,39.8,7.73,90.6,116.8,1.3,1,1,0,0.527
40338,100222,75.5,-2.1,41.4,7.14,92.4,107.2,-4.9,0,1,0,0.25
40339,100222,66.0,-2.7,41.1,6.87,97.7,84.4,-19.5,0,0,0,0.019
40340,100222,74.2,6.4,25.7,7.3,92.4,91.0,19.1,0,0,1,0.507
40341,100222,77.7,-7.5,38.7,7.24,88.2,101.5,7.7,0,1,0,0.718
40342,100222,64.6,-13.2,44.2,7.14,92.0,87.8,-1.4,0,0,0,0.156
40343,100222,68.5,-0.2,31.1,7.92,95.9,94.8,-7.1,0,0,0,0.164
40344,100222,71.4,-0.8,36.5,7.25,94.9,103.7,3.4,0,1,0,0.574
40345,100222,72.2,3.9,37.4,6.97,100.8,84.0,3.8,0,0,0,0.283
40346,100222,76.9,-6.4,44.9,6.79,94.8,113.7,14.3,1,1,1,0.941
40347,100222,70.4,14.6,39.7,7.15,87.2,88.5,-7.8,0,0,0,0.055
40348,100222,71.7,6.9,46.4,7.49,89.8,94.8,-6.1,0,0,0,0.182
40349,100222,72.4,3.8,40.3,6.99,93.4,115.1,7.8,1,1,0,0.965
40350,100222,75.2,3.2,28.7,6.8,100.4,93.7,11.5,0,0,1,0.547
40351,100222,71.8,-2.6,27.2,7.24,92.8,92.6,-1.0,0,0,0,0.329
40352,100222,79.0,0.9,42.0,7.28,99.7,103.0,-0.4,0,1,0,0.432
40353,100222,75.3,5.4,22.4,7.27,91.0,75.2,19.7,0,0,1,0.121
40354,100222,69.7,6.0,58.4,7.66,92.2,121.0,18.7,1,1,1,1.017
40355,100222,82.5,16.2,47.1,6.92,88.9,94.3,24.8,0,0,1,0.495
40356,100222,73.8,2.2,28.9,6.95,95.8,101.8,19.2,0,1,1,0.743
40357,100222,75.4,-0.2,27.4,6.95,92.5,84.6,-9.6,0,0,0,0.06
40358,100222,77.8,4.9,20.6,6.75,93.3,90.8,10.1,0,0,1,0.468
40359,100222,73.7,-1.9,59.3,7.72,91.5,113.7,-2.8,0,1,0,0.428
40360,100222,74.0,-3.1,41.6,7.47,91.0,102.9,-20.1,0,1,0,0.036
40361,100222,72.5,8.8,39.4,7.39,96.1,96.1,15.7,0,1,1,0.632
40362,100222,78.0,-2.6,41.5,7.12,98.1,87.1,5.2,0,0,0,0.302
40363,100222,72.9,6.0,19.5,6.86,93.9,86.4,9.4,0,0,1,0.47
40364,100222,76.0,1.3,23.7,6.72,95.1,91.1,-1.6,0,0,0,0.258
40365,100222,68.2,0.0,35.0,6.87,89.1,101.9,-16.5,0,1,0,0.1
40366,100222,71.8,-0.3,35.6,6.93,94.7,112.6,2.2,0,1,0,0.665
40367,100222,69.7,15.5,39.6,6.57,93.2,92.6,17.1,0,0,1,0.629
40368,100222,68.9,8.6,31.2,6.98,94.7,95.3,6.1,0,1,0,0.484
40369,100222,74.9,1.6,24.2,6.66,91.3,81.0,-11.1,0,0,0,0.151
40370,100222,78.1,-9.7,38.8,7.45,91.4,92.8,9.6,0,0,1,0.483
40372,100222,71.4,5.8,35.9,6.78,94.7,101.6,24.5,1,1,1,0.647
40373,100222,76.2,-2.0,35.9,6.52,94.0,78.8,-32.6,0,0,0,0.005
40374,100222,72.7,6.9,35.1,7.16,94.8,100.5,8.5,0,1,1,0.712
40375,100222,77.4,7.4,22.7,7.13,89.3,94.2,30.3,0,0,1,0.407
40376,100222,70.8,0.3,37.0,7.13,90.6,95.3,-2.6,0,1,0,0.254
40377,100222,67.4,-8.4,19.8,7.04,91.4,79.7,-17.4,0,0,0,0.134
40378,100222,68.3,9.5,33.3,6.98,90.1,87.6,-7.7,0,0,0,0.077
40379,100222,73.2,6.9,45.3,6.93,96.4,96.5,17.5,0,1,1,0.577
40380,100222,72.2,-1.6,33.2,6.77,87.6,79.7,-6.0,0,0,0,0.129
40381,100222,71.8,-0.7,19.8,7.21,92.9,91.0,-4.3,0,0,0,0.227
40382,100222,72.9,3.3,39.7,6.7,88.3,105.5,22.8,1,1,1,0.767
40383,100222,77.9,2.8,52.9,7.17,93.4,101.5,6.9,0,1,0,0.718
40384,100222,73.6,10.8,25.0,6.52,91.1,95.1,-0.9,0,1,0,0.306
40385,100222,82.6,2.7,50.5,7.62,85.9,100.5,9.0,0,1,1,0.737
40386,100222,75.2,-0.1,27.5,6.75,91.9,95.9,-14.0,0,1,0,0.037
40387,100222,70.6,12.4,34.4,7.12,94.4,90.5,0.4,0,0,0,0.239
40388,100222,73.0,-1.5,42.5,7.12,94.0,107.9,-17.9,0,1,0,0.06
40390,100222,82.4,-3.7,18.2,7.58,97.4,93.1,-9.8,0,0,0,0.151
40391,100222,75.9,2.5,30.4,6.29,91.7,99.4,-4.8,0,1,0,0.211
40392,100222,75.0,10.1,57.3,6.98,93.8,112.5,14.5,1,1,1,0.951
40393,100222,73.4,7.9,28.8,7.29,98.9,94.4,31.8,0,0,1,0.304
40394,100222,77.5,15.6,34.0,7.04,92.6,104.9,1.3,0,1,0,0.517
40395,100222,72.7,10.0,36.7,7.01,94.8,92.8,-13.1,0,0,0,0.0
40396,100222,77.7,6.0,41.9,6.57,96.5,99.1,26.0,1,1,1,0.534
40397,100222,71.6,4.5,50.0,6.68,92.6,97.4,12.9,0,1,1,0.693
40398,100222,71.9,12.2,46.8,7.33,93.1,98.8,10.0,0,1,1,0.716
40399,100222,74.3,-7.7,38.2,7.01,92.5,108.9,-4.9,0,1,0,0.362
40400,100222,82.0,7.1,32.1,7.56,95.1,108.3,-32.0,0,1,0,0.134
40401,100222,68.0,4.6,49.1,6.89,90.6,101.5,-1.1,0,1,0,0.366
40402,100222,75.9,1.9,34.7,7.01,94.5,87.2,2.8,0,0,0,0.35
40403,100222,73.1,-0.3,40.4,7.11,92.1,97.9,8.6,0,1,1,0.655
40404,100222,72.8,0.4,37.0,7.61,98.9,82.0,-9.0,0,0,0,0.113
40405,100222,74.7,0.8,39.9,6.94,91.3,104.8,20.5,1,1,1,0.735
40406,100222,76.9,8.8,41.1,6.81,93.8,96.9,-3.5,0,1,0,0.277
40407,100222,67.5,1.3,34.9,6.84,92.1,94.4,27.9,0,0,1,0.48
40408,100222,73.4,9.1,49.9,6.97,93.7,97.7,-6.5,0,1,0,0.277
40409,100222,73.9,-1.6,40.0,7.29,93.3,94.6,3.0,0,0,0,0.457
40410,100222,74.0,7.4,36.0,7.74,95.5,95.0,25.9,0,1,1,0.519
40411,100222,73.1,4.7,32.0,7.21,85.1,70.6,16.3,0,0,1,0.092
40412,100222,73.6,14.0,33.2,6.74,93.4,102.0,14.1,0,1,1,0.786
40413,100222,75.4,3.5,43.9,7.26,91.4,97.3,-34.3,0,1,0,0.049
40414,100222,69.0,5.0,39.1,7.04,90.6,84.4,-2.8,0,0,0,0.344
40415,100222,74.2,5.3,41.2,7.16,97.7,104.0,12.4,0,1,1,0.797
40416,100222,81.7,9.0,50.1,7.57,90.9,106.5,18.2,1,1,1,0.855
40417,100222,81.5,12.4,33.7,7.32,92.5,101.2,23.8,1,1,1,0.648
40418,100222,71.9,4.8,49.3,6.78,97.7,100.5,-9.2,0,1,0,0.158
40419,100222,72.4,2.2,42.6,6.86,96.7,114.8,5.4,1,1,0,0.754
40420,100222,72.2,14.5,44.7,7.24,95.8,107.8,8.9,0,1,1,0.842
40421,100222,71.4,-4.1,42.9,7.31,87.4,96.4,4.2,0,1,0,0.604
40422,100222,73.2,4.2,28.4,6.93,98.0,87.0,3.5,0,0,0,0.369
40423,100222,74.8,19.2,31.3,7.06,98.2,83.6,24.4,0,0,1,0.314
40424,100222,73.4,8.5,23.1,7.29,87.2,75.9,31.7,0,0,1,0.058
40425,100222,74.7,8.3,58.8,7.5,95.6,106.6,15.5,1,1,1,1.023
40426,100222,69.2,3.3,40.5,6.41,89.6,90.5,19.5,0,0,1,0.466
40427,100222,72.9,7.6,40.2,6.9,95.4,90.0,13.8,0,0,1,0.56
40428,100222,73.3,3.0,49.2,7.49,94.0,99.9,15.4,0,1,1,0.767
40429,100222,83.4,3.8,32.3,7.48,89.1,96.2,-4.7,0,1,0,0.267
40430,100222,76.8,5.2,49.8,6.95,97.3,116.5,-8.5,0,1,0,0.214
40431,100222,74.1,1.6,32.3,7.09,90.7,98.2,11.5,0,1,1,0.692
40432,100222,76.7,-5.5,44.0,6.8,96.8,104.0,3.9,0,1,0,0.647
40433,100222,71.7,8.0,56.9,7.64,96.8,106.6,12.9,1,1,1,0.949
40434,100222,75.8,-0.1,25.7,7.45,89.8,103.8,6.6,0,1,0,0.676
40435,100222,78.3,0.7,26.7,7.39,91.9,92.5,0.8,0,0,0,0.359
40436,100222,77.2,3.2,23.0,7.12,94.9,95.5,-13.4,0,1,0,0.082
40437,100222,73.8,-2.9,37.4,6.95,101.5,96.9,-0.6,0,1,0,0.347
40438,100222,75.9,2.0,38.3,7.04,96.1,99.6,14.5,0,1,1,0.793
40439,100222,73.2,1.7,50.5,7.37,94.1,97.0,0.6,0,1,0,0.418
40440,100222,72.9,-3.7,41.1,6.81,95.4,89.7,11.4,0,0,1,0.538
40441,100222,65.8,7.5,29.7,7.47,96.1,78.3,23.6,0,0,1,0.241
40442,100222,73.7,1.7,40.2,8.0,89.3,90.2,25.0,0,0,1,0.301
40443,100222,74.1,9.8,48.6,7.07,93.4,101.6,-22.2,0,1,0,0.107
40444,100222,70.2,5.2,42.6,6.8,100.6,94.2,1.3,0,0,0,0.397
40445,100222,80.8,4.0,19.8,7.09,95.4,78.8,11.4,0,0,1,0.372
40446,100222,78.6,-4.2,31.9,7.07,90.7,102.2,-5.5,0,1,0,0.28
40447,100222,78.7,-9.8,49.8,7.37,88.2,99.4,-15.8,0,1,0,0.153
40448,100222,73.1,7.9,24.2,6.86,91.4,92.2,3.5,0,0,0,0.465
40449,100222,74.0,1.0,47.0,7.35,93.3,100.9,0.1,0,1,0,0.393
40450,100222,69.6,2.7,47.9,6.94,99.0,105.6,-14.4,0,1,0,0.135
40451,100222,80.2,-9.1,30.5,7.02,98.1,86.8,17.3,0,0,1,0.553
40452,100222,76.6,1.0,42.0,7.24,91.3,102.5,4.2,0,1,0,0.601
40453,100223,72.6,-2.6,39.2,8.89,89.2,90.6,-6.0,0,0,0,0.167
40454,100223,66.0,1.5,20.1,8.24,96.5,80.2,-1.7,0,0,0,0.211
40455,100223,66.5,6.4,30.0,9.14,96.7,90.7,3.8,0,0,0,0.382
40456,100223,61.3,-4.9,38.1,8.36,89.0,95.6,-4.4,0,1,0,0.341
40457,100223,67.1,5.0,33.2,8.68,92.1,86.4,4.5,0,0,0,0.323
40458,100223,67.3,-3.8,29.4,8.75,93.1,81.5,-14.1,0,0,0,0.061
40459,100223,74.8,2.7,22.8,8.73,99.4,86.4,0.2,0,0,0,0.332
40460,100223,71.7,2.1,30.8,9.04,93.6,90.3,-13.4,0,0,0,0.197
40461,100223,68.8,8.6,9.7,8.61,92.5,75.3,5.3,0,0,0,0.179
40462,100223,73.7,-0.1,33.1,8.58,94.1,91.3,8.0,0,0,1,0.538
40463,100223,67.2,-2.6,38.1,9.24,97.1,90.8,5.2,0,0,0,0.51
40464,100223,73.2,-3.1,36.2,8.54,97.0,87.8,12.8,0,0,1,0.442
40465,100223,71.3,8.7,27.6,8.32,92.2,79.2,7.8,0,0,0,0.207
